id,vending_machine_id,item_id,saled_at
1101,55,56,2025-01-12 15:27:11.505655
1102,37,57,2025-01-12 13:59:46.295933
1103,21,68,2025-01-12 09:35:04.768014
1104,65,92,2025-01-12 15:30:03.769849
1105,71,74,2025-01-12 02:20:08.824228
1106,79,40,2025-01-12 05:54:59.654003
1107,29,90,2025-01-12 04:10:21.330320
1108,29,13,2025-01-12 13:58:09.856606
1109,69,89,2025-01-12 07:10:02.554665
1110,25,3,2025-01-12 07:48:57.961364
1111,85,26,2025-01-12 16:39:57.273295
1112,33,69,2025-01-12 23:10:37.399272
1113,79,4,2025-01-12 00:39:34.098049
1114,2,2,2025-01-12 23:20:02.131316
1115,39,24,2025-01-12 23:52:01.276046
1116,96,20,2025-01-12 10:12:01.477784
1117,62,27,2025-01-12 17:46:09.181006
1118,35,79,2025-01-12 14:55:46.882174
1119,92,10,2025-01-12 08:23:59.657151
1120,68,49,2025-01-12 18:24:42.683739
1121,38,30,2025-01-12 17:59:12.875771
1122,69,18,2025-01-12 01:02:00.278609
1123,83,6,2025-01-12 21:01:57.311973
1124,32,28,2025-01-12 06:10:08.481963
1125,49,72,2025-01-12 16:51:17.688122
1126,51,70,2025-01-12 05:08:08.642055
1127,99,25,2025-01-12 10:19:25.347806
1128,79,79,2025-01-12 03:08:10.395570
1129,22,21,2025-01-12 15:00:39.132646
1130,37,67,2025-01-12 15:02:32.650396
1131,45,98,2025-01-12 08:40:54.505056
1132,23,47,2025-01-12 05:44:52.783428
1133,88,5,2025-01-12 18:52:08.972810
1134,64,38,2025-01-12 11:15:34.838498
1135,62,90,2025-01-12 21:17:35.331695
1136,4,78,2025-01-12 05:43:24.948900
1137,45,95,2025-01-12 17:16:44.130288
1138,70,36,2025-01-12 05:31:46.962404
1139,24,79,2025-01-12 10:03:18.508280
1140,35,77,2025-01-12 21:07:13.684384
1141,86,94,2025-01-12 15:26:42.716800
1142,12,59,2025-01-12 00:16:32.990869
1143,15,43,2025-01-12 06:22:46.615722
1144,61,15,2025-01-12 21:08:23.094184
1145,5,39,2025-01-12 16:57:56.345345
1146,79,87,2025-01-12 17:10:41.076008
1147,41,99,2025-01-12 00:50:22.683228
1148,6,26,2025-01-12 05:46:02.156097
1149,64,18,2025-01-12 07:26:48.385489
1150,27,80,2025-01-12 18:44:50.481150
1151,22,70,2025-01-12 08:46:10.629255
1152,29,48,2025-01-12 12:25:03.681918
1153,62,73,2025-01-12 01:28:12.907944
1154,61,16,2025-01-12 18:04:09.127808
1155,84,20,2025-01-12 17:18:41.766801
1156,58,33,2025-01-12 00:33:52.292325
1157,32,3,2025-01-12 17:46:01.418344
1158,41,32,2025-01-12 18:12:27.603055
1159,40,44,2025-01-12 01:05:20.264406
1160,26,80,2025-01-12 04:03:45.678567
1161,63,53,2025-01-12 07:38:27.688760
1162,72,47,2025-01-12 15:28:30.185068
1163,76,36,2025-01-12 17:02:32.711511
1164,98,43,2025-01-12 08:32:24.431645
1165,6,92,2025-01-12 18:20:40.766365
1166,52,53,2025-01-12 14:32:14.306261
1167,52,91,2025-01-12 18:35:23.014053
1168,69,39,2025-01-12 13:49:24.942540
1169,10,82,2025-01-12 00:29:54.699788
1170,20,4,2025-01-12 16:43:55.924766
1171,53,24,2025-01-12 20:51:57.798618
1172,96,51,2025-01-12 09:14:14.888898
1173,59,84,2025-01-12 19:33:46.668984
1174,35,30,2025-01-12 03:00:20.005690
1175,47,6,2025-01-12 01:17:48.948268
1176,91,50,2025-01-12 16:52:29.194230
1177,41,61,2025-01-12 13:02:53.206320
1178,94,10,2025-01-12 17:26:11.415767
1179,71,71,2025-01-12 02:44:30.078281
1180,11,66,2025-01-12 21:01:24.376264
1181,58,33,2025-01-12 10:37:20.697082
1182,40,11,2025-01-12 05:48:37.929141
1183,4,72,2025-01-12 01:39:38.297101
1184,66,76,2025-01-12 15:05:19.793002
1185,12,23,2025-01-12 15:43:44.716240
1186,61,34,2025-01-12 04:30:47.367024
1187,1,93,2025-01-12 00:27:26.812237
1188,36,53,2025-01-12 17:09:37.530940
1189,87,2,2025-01-12 09:12:57.815984
1190,97,52,2025-01-12 14:28:23.623508
1191,25,12,2025-01-12 09:11:44.223576
1192,40,59,2025-01-12 08:39:33.213667
1193,92,100,2025-01-12 15:12:18.856323
1194,92,7,2025-01-12 06:12:36.281099
1195,39,49,2025-01-12 13:54:11.506691
1196,95,25,2025-01-12 06:05:18.174096
1197,26,42,2025-01-12 16:43:27.732579
1198,24,95,2025-01-12 03:41:45.272768
1199,21,71,2025-01-12 16:20:11.658085
1200,60,60,2025-01-12 05:08:32.648282
