id,vending_machine_id,item_id,saled_at
1,87,53,2025-01-01 01:20:40.667065
2,84,62,2025-01-01 18:02:58.390387
3,84,1,2025-01-01 19:48:08.541097
4,10079,32,2025-01-01 21:34:35.269555
5,18,23,2025-01-01 12:57:18.613274
6,93,66,2025-01-01 14:11:38.488904
7,16,93,2025-01-01 09:26:54.069958
8,56,41,2025-01-01 17:09:22.835686
9,8,38,2025-01-01 09:55:50.212007
10,53,3,2025-01-01 14:33:51.350115
11,72,13,2025-01-01 14:45:25.154016
12,83,84,2025-01-01 06:17:37.676298
13,99,9,2025-01-01 11:35:13.640919
14,81,90,2025-01-01 13:27:15.877598
15,89,45,2025-01-01 02:34:25.674017
16,65,6,2025-01-01 17:57:46.120034
17,64,76,2025-01-01 20:19:16.757718
18,33,88,2025-01-01 15:25:35.212192
19,4,75,2025-01-01 05:34:18.117840
20,41,79,2025-01-01 22:38:35.231545
21,34,71,2025-01-01 09:15:16.591950
22,94,26,2025-01-01 22:36:26.732339
23,65,41,2025-01-01 13:22:50.166712
24,20,12,2025-01-01 21:22:59.788167
25,86,58,2025-01-01 19:50:52.289762
26,41,57,2025-01-01 17:49:44.049604
27,59,17,2025-01-01 13:54:06.683556
28,13,83,2025-01-01 14:20:55.750926
29,54,67,2025-01-01 13:01:42.803296
30,45,43,2025-01-01 12:53:24.478721
31,35,30,2025-01-01 06:57:17.711556
32,27,74,2025-01-01 15:28:49.322135
33,24,99,2025-01-01 01:01:42.830994
34,96,60,2025-01-01 19:47:19.408210
35,1,70,2025-01-01 01:45:40.088195
36,99,77,2025-01-01 02:02:47.848650
37,86,39,2025-01-01 13:11:00.693609
38,88,12,2025-01-01 17:33:40.803941
39,97,42,2025-01-01 22:43:13.709167
40,34,92,2025-01-01 19:29:02.886853
41,76,50,2025-01-01 13:15:08.259648
42,6,73,2025-01-01 16:43:08.011982
43,53,84,2025-01-01 07:16:32.835288
44,18,89,2025-01-01 22:44:46.547211
45,8,98,2025-01-01 19:50:51.153174
46,26,16,2025-01-01 10:49:07.842292
47,61,52,2025-01-01 09:26:26.444535
48,25,42,2025-01-01 23:00:50.065685
49,8,100,2025-01-01 17:45:38.721390
50,62,96,2025-01-01 02:20:59.882491
51,37,7,2025-01-01 05:29:02.781850
52,79,20,2025-01-01 05:22:34.201598
53,73,69,2025-01-01 12:07:39.136564
54,98,40,2025-01-01 23:21:33.597022
55,100,33,2025-01-01 16:49:38.472551
56,89,48,2025-01-01 04:34:57.622434
57,82,99,2025-01-01 23:47:54.438205
58,48,30,2025-01-01 12:36:32.597383
59,94,47,2025-01-01 11:37:04.940540
60,58,6,2025-01-01 17:15:19.151315
61,25,96,2025-01-01 12:54:47.239045
62,12,22,2025-01-01 22:44:50.996812
63,47,85,2025-01-01 07:35:34.581519
64,35,42,2025-01-01 17:12:07.039244
65,15,63,2025-01-01 05:33:06.381063
66,93,39,2025-01-01 18:46:45.390798
67,53,6,2025-01-01 21:18:33.555621
68,44,58,2025-01-01 16:31:04.918464
69,81,70,2025-01-01 22:34:00.387956
70,69,55,2025-01-01 10:18:15.711589
71,40,4,2025-01-01 13:41:30.685384
72,30,51,2025-01-01 00:39:15.140714
73,9,87,2025-01-01 05:46:32.125101
74,20,68,2025-01-01 23:27:20.058267
75,91,62,2025-01-01 09:55:26.945515
76,87,62,2025-01-01 00:35:06.678278
77,42,20,2025-01-01 20:49:04.660122
78,51,40,2025-01-01 22:44:57.360493
79,5,13,2025-01-01 16:52:02.522101
80,43,37,2025-01-01 18:16:43.878222
81,95,78,2025-01-01 00:37:53.333705
82,30,92,2025-01-01 19:50:16.580189
83,36,84,2025-01-01 23:12:32.333692
84,4,80,2025-01-01 04:54:05.699006
85,83,27,2025-01-01 14:20:28.482127
86,32,35,2025-01-01 04:06:41.439445
87,4,20,2025-01-01 16:22:21.281816
88,2,23,2025-01-01 07:13:36.188644
89,67,78,2025-01-01 23:29:52.001649
90,10,63,2025-01-01 17:57:49.628818
91,43,31,2025-01-01 21:19:43.090986
92,29,36,2025-01-01 10:16:55.747449
93,68,60,2025-01-01 18:24:02.593333
94,90,48,2025-01-01 13:52:41.140964
95,92,8,2025-01-01 22:56:03.797854
96,8,90,2025-01-01 06:07:59.499444
97,31,32,2025-01-01 12:12:53.340716
98,15,73,2025-01-01 01:57:49.502733
99,100,5,2025-01-01 23:18:03.640653
100,23,39,2025-01-01 04:36:50.563618
