id,vending_machine_id,item_id,saled_at
101,65,25,2025-01-02 09:49:16.721340
102,94,79,2025-01-02 11:40:49.390074
103,38,39,2025-01-02 07:46:23.831852
104,17,25,2025-01-02 14:58:52.046136
105,65,88,2025-01-02 06:58:47.090981
106,45,37,2025-01-02 05:23:42.279576
107,71,29,2025-01-02 10:07:56.509931
108,80,17,2025-01-02 23:19:26.041453
109,13,15,2025-01-02 10:28:52.660519
110,4,77,2025-01-02 17:34:52.442550
111,46,5,2025-01-02 09:01:50.980654
112,1,70,2025-01-02 07:25:04.710162
113,35,13,2025-01-02 04:33:45.506992
114,83,34,2025-01-02 21:57:30.867071
115,17,24,2025-01-02 10:09:25.323091
116,30,14,2025-01-02 01:06:21.301085
117,17,88,2025-01-02 23:38:14.749307
118,59,33,2025-01-02 08:41:51.030601
119,88,35,2025-01-02 19:41:13.255822
120,68,98,2025-01-02 08:01:09.015974
121,96,95,2025-01-02 05:50:33.636536
122,13,9,2025-01-02 02:31:21.252376
123,62,24,2025-01-02 07:17:59.550306
124,95,93,2025-01-02 14:52:44.878828
125,21,64,2025-01-02 11:45:03.897127
126,95,48,2025-01-02 01:44:55.252173
127,85,26,2025-01-02 07:07:52.593565
128,31,90,2025-01-02 01:11:19.526349
129,82,35,2025-01-02 06:46:39.309808
130,37,87,2025-01-02 09:08:12.532094
131,69,13,2025-01-02 21:55:22.299420
132,37,49,2025-01-02 17:14:39.136949
133,63,86,2025-01-02 03:07:01.889363
134,92,94,2025-01-02 19:22:56.821369
135,37,18,2025-01-02 01:00:34.282077
136,98,46,2025-01-02 03:41:52.274694
137,86,52,2025-01-02 04:11:14.113160
138,27,52,2025-01-02 04:43:29.269114
139,20,67,2025-01-02 21:17:56.549234
140,43,94,2025-01-02 23:47:06.069590
141,11,26,2025-01-02 15:11:47.754516
142,82,56,2025-01-02 05:31:47.389027
143,5,1,2025-01-02 21:12:57.252017
144,48,35,2025-01-02 22:40:58.280045
145,45,24,2025-01-02 09:43:34.100896
146,84,67,2025-01-02 09:52:24.513670
147,51,45,2025-01-02 21:54:45.764728
148,24,98,2025-01-02 09:08:48.374996
149,87,93,2025-01-02 21:58:25.214353
150,87,86,2025-01-02 12:09:33.897226
151,36,99,2025-01-02 10:46:05.207548
152,61,20,2025-01-02 20:27:02.004043
153,38,95,2025-01-02 11:17:22.192844
154,68,35,2025-01-02 20:33:25.842949
155,93,79,2025-01-02 11:11:48.706587
156,81,82,2025-01-02 23:43:42.289808
157,60,33,2025-01-02 15:09:55.303698
158,20,21,2025-01-02 23:33:17.755023
159,26,3,2025-01-02 19:40:40.489886
160,98,93,2025-01-02 08:09:10.207179
161,48,29,2025-01-02 00:48:46.389481
162,95,36,2025-01-02 07:53:47.293458
163,99,68,2025-01-02 16:12:27.104248
164,26,56,2025-01-02 12:54:45.570041
165,13,52,2025-01-02 07:54:07.459507
166,91,70,2025-01-02 11:17:36.676798
167,31,16,2025-01-02 23:50:27.813156
168,57,45,2025-01-02 09:40:13.988620
169,36,74,2025-01-02 04:46:43.555160
170,83,96,2025-01-02 16:14:32.373023
171,56,100,2025-01-02 10:43:52.938996
172,39,82,2025-01-02 00:02:42.753231
173,27,19,2025-01-02 09:11:01.511401
174,94,88,2025-01-02 14:59:11.366752
175,68,67,2025-01-02 22:23:56.386447
176,30,65,2025-01-02 08:36:53.286367
177,46,42,2025-01-02 05:09:36.385331
178,87,1,2025-01-02 03:59:41.140871
179,5,86,2025-01-02 20:26:45.121240
180,92,37,2025-01-02 00:09:54.186993
181,24,3,2025-01-02 04:04:16.732275
182,63,60,2025-01-02 23:19:36.586279
183,23,45,2025-01-02 04:41:15.305586
184,92,48,2025-01-02 00:16:18.852278
185,48,36,2025-01-02 23:58:49.682590
186,73,35,2025-01-02 00:49:33.790928
187,21,20,2025-01-02 08:29:25.713359
188,73,48,2025-01-02 02:58:16.185198
189,16,84,2025-01-02 19:27:34.313985
190,18,83,2025-01-02 00:16:23.074640
191,54,91,2025-01-02 01:39:22.215860
192,15,3,2025-01-02 13:17:36.986818
193,19,23,2025-01-02 14:39:58.907237
194,18,9,2025-01-02 03:43:33.696394
195,33,90,2025-01-02 12:51:19.836180
196,94,40,2025-01-02 10:03:54.856202
197,74,72,2025-01-02 03:56:47.556903
198,19,83,2025-01-02 05:48:20.632843
199,32,38,2025-01-02 04:41:57.090553
200,1,34,2025-01-02 13:11:38.527205
