id,vending_machine_id,item_id,saled_at
2701,5,50,2025-01-28 12:10:31.448531
2702,57,21,2025-01-28 01:56:24.087589
2703,20,84,2025-01-28 00:40:59.106948
2704,55,6,2025-01-28 22:00:29.131456
2705,43,23,2025-01-28 10:48:43.038031
2706,19,53,2025-01-28 17:36:35.784273
2707,14,11,2025-01-28 06:34:53.023698
2708,39,75,2025-01-28 05:33:48.463614
2709,13,36,2025-01-28 17:36:24.102655
2710,24,60,2025-01-28 07:31:40.318806
2711,27,16,2025-01-28 12:40:37.547830
2712,8,13,2025-01-28 02:10:24.689573
2713,66,48,2025-01-28 00:10:50.689274
2714,50,87,2025-01-28 22:25:37.406539
2715,19,51,2025-01-28 15:19:51.285425
2716,97,74,2025-01-28 17:12:42.635902
2717,3,70,2025-01-28 15:51:46.327602
2718,14,19,2025-01-28 08:32:04.610588
2719,68,78,2025-01-28 15:02:54.209146
2720,41,49,2025-01-28 05:38:48.015583
2721,43,58,2025-01-28 08:12:02.221434
2722,69,75,2025-01-28 03:58:27.998201
2723,24,100,2025-01-28 07:05:01.706824
2724,98,71,2025-01-28 23:42:14.493063
2725,91,16,2025-01-28 13:50:11.978440
2726,56,90,2025-01-28 12:37:02.764647
2727,8,19,2025-01-28 21:05:12.498684
2728,27,86,2025-01-28 18:03:32.176739
2729,88,36,2025-01-28 10:58:09.595192
2730,74,26,2025-01-28 18:02:34.885877
2731,99,100,2025-01-28 23:55:03.673042
2732,73,96,2025-01-28 06:25:44.191975
2733,12,100,2025-01-28 23:58:25.664807
2734,50,32,2025-01-28 19:02:03.659872
2735,92,30,2025-01-28 07:04:23.796418
2736,39,84,2025-01-28 14:48:28.408433
2737,41,53,2025-01-28 09:40:36.553037
2738,55,16,2025-01-28 04:27:46.632035
2739,3,33,2025-01-28 07:14:15.682391
2740,79,14,2025-01-28 02:03:26.964386
2741,49,61,2025-01-28 08:03:01.489678
2742,88,81,2025-01-28 18:11:03.483650
2743,54,39,2025-01-28 19:44:40.201905
2744,65,100,2025-01-28 06:42:01.746848
2745,34,93,2025-01-28 13:42:17.159046
2746,5,86,2025-01-28 13:34:06.063802
2747,45,62,2025-01-28 20:50:41.616009
2748,63,95,2025-01-28 12:34:09.456575
2749,92,13,2025-01-28 06:45:02.802993
2750,77,29,2025-01-28 19:16:37.953787
2751,96,13,2025-01-28 06:05:13.403435
2752,1,59,2025-01-28 16:59:12.544980
2753,56,11,2025-01-28 15:03:57.297281
2754,28,12,2025-01-28 10:20:32.242024
2755,20,71,2025-01-28 23:39:31.788274
2756,91,48,2025-01-28 18:32:38.234161
2757,64,62,2025-01-28 04:06:57.571926
2758,5,83,2025-01-28 04:21:32.715473
2759,78,35,2025-01-28 19:56:56.039690
2760,16,22,2025-01-28 13:54:03.169046
2761,80,13,2025-01-28 20:25:00.219037
2762,79,44,2025-01-28 01:16:55.432570
2763,28,15,2025-01-28 18:19:05.553633
2764,75,20,2025-01-28 02:12:22.914816
2765,56,18,2025-01-28 08:20:02.330417
2766,76,16,2025-01-28 19:01:48.832790
2767,37,97,2025-01-28 16:30:54.606548
2768,28,18,2025-01-28 15:07:37.405237
2769,50,12,2025-01-28 12:47:12.367444
2770,59,17,2025-01-28 19:34:22.005150
2771,57,14,2025-01-28 17:22:04.334022
2772,40,51,2025-01-28 03:05:35.352539
2773,13,66,2025-01-28 22:47:22.485619
2774,8,23,2025-01-28 00:42:56.079200
2775,25,42,2025-01-28 16:52:29.752184
2776,46,12,2025-01-28 10:58:46.238459
2777,19,71,2025-01-28 21:36:41.226173
2778,4,46,2025-01-28 04:42:00.199182
2779,36,44,2025-01-28 17:20:19.885392
2780,46,89,2025-01-28 14:11:18.697650
2781,93,40,2025-01-28 01:35:21.838113
2782,41,50,2025-01-28 16:02:40.758087
2783,48,7,2025-01-28 04:00:23.907598
2784,32,52,2025-01-28 10:11:30.582839
2785,15,35,2025-01-28 08:18:51.187919
2786,61,54,2025-01-28 10:01:50.513802
2787,33,57,2025-01-28 11:42:34.336253
2788,9,44,2025-01-28 07:15:50.234147
2789,26,88,2025-01-28 10:21:25.045358
2790,57,4,2025-01-28 08:22:29.006097
2791,64,100,2025-01-28 09:31:47.690091
2792,26,36,2025-01-28 19:31:56.169804
2793,25,11,2025-01-28 07:31:33.829356
2794,42,58,2025-01-28 18:50:30.257281
2795,13,66,2025-01-28 12:11:25.345820
2796,88,53,2025-01-28 16:01:41.427220
2797,90,14,2025-01-28 15:52:17.237378
2798,91,44,2025-01-28 22:43:01.082630
2799,48,17,2025-01-28 16:54:42.233451
2800,35,9,2025-01-28 12:33:10.670358
