id,vending_machine_id,item_id,saled_at
801,17,79,2025-01-09 04:59:27.749415
802,43,83,2025-01-09 18:36:05.127338
803,40,28,2025-01-09 09:05:50.594977
804,31,87,2025-01-09 16:03:11.385954
805,54,60,2025-01-09 04:50:04.555114
806,3,65,2025-01-09 11:31:09.517523
807,18,93,2025-01-09 12:55:34.445945
808,40,97,2025-01-09 06:29:33.985904
809,9,57,2025-01-09 14:10:54.157033
810,65,94,2025-01-09 04:36:19.470203
811,47,75,2025-01-09 23:43:57.376794
812,14,36,2025-01-09 23:26:05.400769
813,88,75,2025-01-09 23:06:06.196155
814,31,61,2025-01-09 06:00:36.440233
815,53,95,2025-01-09 05:01:56.718890
816,60,73,2025-01-09 02:50:28.480904
817,83,36,2025-01-09 18:17:13.968823
818,79,94,2025-01-09 02:17:02.269242
819,55,80,2025-01-09 14:29:08.697126
820,81,50,2025-01-09 06:25:46.818275
821,16,28,2025-01-09 16:21:47.628825
822,69,1,2025-01-09 12:08:34.703732
823,95,100,2025-01-09 19:07:34.092035
824,85,82,2025-01-09 20:55:12.858240
825,12,75,2025-01-09 20:43:58.080233
826,55,14,2025-01-09 15:54:36.037105
827,20,75,2025-01-09 05:23:31.045456
828,71,81,2025-01-09 21:16:01.558736
829,18,100,2025-01-09 07:23:32.074288
830,73,6,2025-01-09 16:31:02.786607
831,63,59,2025-01-09 14:06:10.645112
832,82,71,2025-01-09 07:55:29.353503
833,45,91,2025-01-09 12:58:47.303964
834,54,60,2025-01-09 16:52:15.024613
835,71,72,2025-01-09 12:24:04.672459
836,12,14,2025-01-09 13:30:57.088344
837,41,5,2025-01-09 02:52:48.064463
838,77,32,2025-01-09 11:16:31.666336
839,73,90,2025-01-09 01:20:46.237620
840,78,65,2025-01-09 10:21:18.872592
841,9,57,2025-01-09 19:11:28.599627
842,61,26,2025-01-09 05:46:54.148492
843,45,89,2025-01-09 00:51:07.702268
844,11,95,2025-01-09 17:06:00.675539
845,66,60,2025-01-09 10:33:39.833268
846,15,43,2025-01-09 10:18:43.579453
847,19,70,2025-01-09 07:27:32.314951
848,42,75,2025-01-09 21:11:57.655269
849,31,19,2025-01-09 13:55:06.028345
850,3,30,2025-01-09 12:36:31.073423
851,98,68,2025-01-09 14:15:47.848692
852,9,93,2025-01-09 07:44:45.467355
853,100,69,2025-01-09 10:33:03.263728
854,20,69,2025-01-09 06:31:41.711322
855,16,16,2025-01-09 21:18:47.808402
856,83,92,2025-01-09 15:22:05.817432
857,77,12,2025-01-09 14:42:41.934847
858,43,32,2025-01-09 19:44:07.549346
859,48,80,2025-01-09 15:56:36.810906
860,100,1,2025-01-09 15:41:42.079048
861,28,50,2025-01-09 11:27:19.131477
862,61,4,2025-01-09 06:50:31.498419
863,35,63,2025-01-09 00:41:01.801767
864,64,41,2025-01-09 19:12:59.991637
865,67,51,2025-01-09 07:32:14.617145
866,25,36,2025-01-09 06:34:45.893799
867,1,67,2025-01-09 20:37:05.837364
868,23,59,2025-01-09 13:24:22.867659
869,17,59,2025-01-09 12:39:11.905674
870,91,34,2025-01-09 05:34:46.612596
871,93,29,2025-01-09 15:52:09.070522
872,71,11,2025-01-09 09:30:45.417490
873,2,73,2025-01-09 22:10:06.519427
874,100,36,2025-01-09 02:08:11.401561
875,48,99,2025-01-09 04:19:03.684420
876,41,26,2025-01-09 16:14:43.708794
877,14,9,2025-01-09 18:00:44.177354
878,19,52,2025-01-09 13:25:18.965357
879,56,48,2025-01-09 11:26:12.770224
880,20,90,2025-01-09 03:57:50.932641
881,92,82,2025-01-09 14:35:33.586623
882,58,90,2025-01-09 04:10:37.582078
883,40,22,2025-01-09 07:15:58.531719
884,27,77,2025-01-09 13:17:19.431369
885,83,18,2025-01-09 18:25:13.093256
886,100,20,2025-01-09 10:31:17.708445
887,32,47,2025-01-09 20:46:52.642194
888,40,31,2025-01-09 04:57:37.076250
889,82,1,2025-01-09 13:25:03.344437
890,48,70,2025-01-09 16:07:41.329794
891,61,73,2025-01-09 19:57:08.050448
892,40,43,2025-01-09 21:51:29.279155
893,61,68,2025-01-09 12:05:25.908856
894,41,23,2025-01-09 07:54:54.843287
895,38,48,2025-01-09 04:46:28.909852
896,9,9,2025-01-09 01:29:27.089488
897,9,67,2025-01-09 20:23:01.636238
898,33,54,2025-01-09 13:59:59.191643
899,3,8,2025-01-09 17:44:04.076020
900,69,64,2025-01-09 21:14:56.034451
