id,vending_machine_id,item_id,saled_at
1701,32,30,2025-01-18 16:08:38.661609
1702,38,42,2025-01-18 00:36:34.825346
1703,2,68,2025-01-18 10:49:26.905072
1704,56,15,2025-01-18 02:34:24.939076
1705,58,34,2025-01-18 09:59:29.292189
1706,37,2,2025-01-18 21:51:23.582743
1707,22,39,2025-01-18 19:18:25.581159
1708,49,1,2025-01-18 07:55:02.813445
1709,53,59,2025-01-18 12:34:11.495812
1710,36,72,2025-01-18 09:13:30.984994
1711,65,74,2025-01-18 17:55:49.761605
1712,61,39,2025-01-18 00:37:50.819641
1713,17,3,2025-01-18 11:36:05.718671
1714,15,35,2025-01-18 08:57:18.014752
1715,31,25,2025-01-18 18:58:29.101440
1716,54,91,2025-01-18 22:16:53.334558
1717,11,28,2025-01-18 22:10:20.399004
1718,69,54,2025-01-18 14:56:37.723925
1719,80,31,2025-01-18 23:28:51.879962
1720,80,31,2025-01-18 07:38:45.793768
1721,84,73,2025-01-18 03:32:46.961829
1722,90,59,2025-01-18 20:22:47.307170
1723,29,40,2025-01-18 17:21:09.244532
1724,10,58,2025-01-18 09:19:47.464868
1725,84,75,2025-01-18 05:53:50.340945
1726,2,87,2025-01-18 02:16:55.158325
1727,99,81,2025-01-18 05:34:32.938795
1728,26,49,2025-01-18 09:27:42.935290
1729,81,97,2025-01-18 10:39:27.402583
1730,50,51,2025-01-18 02:07:58.213333
1731,35,76,2025-01-18 13:12:12.460008
1732,44,36,2025-01-18 00:46:08.809944
1733,3,55,2025-01-18 13:08:01.720790
1734,58,70,2025-01-18 00:32:29.599208
1735,1,55,2025-01-18 03:54:55.660639
1736,40,15,2025-01-18 11:17:46.807198
1737,19,25,2025-01-18 15:37:50.004257
1738,16,93,2025-01-18 09:40:31.904401
1739,2,5,2025-01-18 01:04:56.092836
1740,57,81,2025-01-18 07:31:59.044087
1741,83,29,2025-01-18 11:27:07.083461
1742,78,49,2025-01-18 00:46:37.188293
1743,29,69,2025-01-18 19:06:28.639426
1744,91,98,2025-01-18 23:22:10.600441
1745,86,19,2025-01-18 15:42:09.428277
1746,47,95,2025-01-18 01:34:17.915861
1747,40,92,2025-01-18 04:04:26.896129
1748,95,14,2025-01-18 06:03:08.897817
1749,77,79,2025-01-18 23:16:04.913835
1750,57,42,2025-01-18 20:37:20.296368
1751,82,53,2025-01-18 21:03:09.810936
1752,2,21,2025-01-18 20:46:24.898269
1753,39,65,2025-01-18 23:00:42.832599
1754,14,24,2025-01-18 18:41:48.387901
1755,23,32,2025-01-18 15:55:17.201152
1756,22,27,2025-01-18 15:30:46.554929
1757,98,93,2025-01-18 17:51:52.202345
1758,45,87,2025-01-18 07:40:44.593148
1759,8,95,2025-01-18 03:00:33.044731
1760,89,86,2025-01-18 11:04:43.728826
1761,36,1,2025-01-18 14:36:48.696848
1762,59,3,2025-01-18 09:10:31.148821
1763,94,68,2025-01-18 04:24:41.679259
1764,52,35,2025-01-18 15:04:18.536476
1765,36,30,2025-01-18 05:50:20.725718
1766,74,24,2025-01-18 17:19:41.820873
1767,27,83,2025-01-18 09:58:29.511893
1768,10,68,2025-01-18 19:13:10.011301
1769,45,81,2025-01-18 19:08:30.496701
1770,33,14,2025-01-18 23:22:31.633416
1771,72,91,2025-01-18 21:29:27.436792
1772,65,19,2025-01-18 07:40:58.981161
1773,22,66,2025-01-18 13:59:22.486310
1774,19,40,2025-01-18 17:12:54.447965
1775,43,75,2025-01-18 11:08:00.206476
1776,100,23,2025-01-18 09:14:34.939285
1777,60,61,2025-01-18 03:20:38.566422
1778,58,79,2025-01-18 17:14:55.100515
1779,22,44,2025-01-18 21:07:59.775522
1780,35,79,2025-01-18 20:15:09.611497
1781,100,22,2025-01-18 19:57:59.006462
1782,49,26,2025-01-18 15:07:27.247009
1783,55,67,2025-01-18 02:24:18.055493
1784,28,56,2025-01-18 11:33:11.744463
1785,18,4,2025-01-18 20:52:31.101544
1786,53,11,2025-01-18 14:34:56.788699
1787,20,33,2025-01-18 16:21:36.442460
1788,2,22,2025-01-18 08:00:13.484244
1789,22,89,2025-01-18 11:02:29.230720
1790,86,37,2025-01-18 09:02:53.239819
1791,28,77,2025-01-18 23:44:03.477111
1792,91,33,2025-01-18 12:55:16.551982
1793,61,55,2025-01-18 11:26:08.892743
1794,7,78,2025-01-18 14:43:44.020566
1795,89,9,2025-01-18 02:43:38.178040
1796,38,73,2025-01-18 20:14:00.393707
1797,50,12,2025-01-18 12:03:03.073934
1798,28,7,2025-01-18 01:35:17.553875
1799,41,89,2025-01-18 19:32:10.364766
1800,10,20,2025-01-18 08:09:24.798608
