id,vending_machine_id,item_id,saled_at
501,71,76,2025-01-06 23:09:58.636656
502,17,85,2025-01-06 00:40:35.456193
503,91,74,2025-01-06 19:51:52.651634
504,36,51,2025-01-06 03:24:53.753911
505,92,6,2025-01-06 11:56:19.255221
506,43,34,2025-01-06 22:56:18.044673
507,30,46,2025-01-06 04:08:49.806544
508,62,88,2025-01-06 15:07:30.068347
509,20,58,2025-01-06 01:53:26.098299
510,61,69,2025-01-06 10:03:44.019692
511,41,14,2025-01-06 06:12:25.486074
512,4,99,2025-01-06 13:51:38.509739
513,96,68,2025-01-06 05:15:00.221471
514,94,20,2025-01-06 19:48:43.470976
515,91,46,2025-01-06 21:39:46.191431
516,99,84,2025-01-06 21:49:15.325178
517,41,62,2025-01-06 09:05:55.215639
518,1,11,2025-01-06 16:55:56.672101
519,39,46,2025-01-06 15:51:44.365102
520,65,41,2025-01-06 16:16:04.883471
521,51,36,2025-01-06 01:52:19.466360
522,26,36,2025-01-06 04:50:40.175051
523,38,58,2025-01-06 05:32:51.496584
524,5,17,2025-01-06 19:40:11.145387
525,86,15,2025-01-06 22:15:35.352120
526,100,37,2025-01-06 12:22:03.113904
527,86,20,2025-01-06 09:17:00.093343
528,11,79,2025-01-06 04:39:21.826424
529,56,18,2025-01-06 20:57:19.227573
530,28,4,2025-01-06 07:43:26.978249
531,17,1,2025-01-06 14:01:32.860830
532,70,80,2025-01-06 04:46:19.928858
533,70,92,2025-01-06 02:28:32.766132
534,21,5,2025-01-06 11:37:56.112828
535,49,92,2025-01-06 08:43:37.905220
536,76,43,2025-01-06 07:52:30.955911
537,69,29,2025-01-06 13:47:29.591532
538,47,91,2025-01-06 20:17:39.769716
539,48,62,2025-01-06 13:39:40.407487
540,100,94,2025-01-06 03:13:34.005353
541,12,27,2025-01-06 23:49:59.695408
542,74,56,2025-01-06 20:05:37.449048
543,80,63,2025-01-06 03:09:37.576205
544,13,82,2025-01-06 20:08:49.589866
545,64,84,2025-01-06 01:31:29.670229
546,52,47,2025-01-06 17:22:45.890012
547,57,5,2025-01-06 13:29:35.583706
548,72,17,2025-01-06 02:06:20.040258
549,69,6,2025-01-06 19:15:36.730732
550,52,20,2025-01-06 19:32:04.925444
551,54,73,2025-01-06 14:30:12.361701
552,4,2,2025-01-06 22:05:47.534428
553,99,61,2025-01-06 14:07:21.149076
554,44,5,2025-01-06 17:20:37.246892
555,9,39,2025-01-06 04:01:14.797661
556,79,51,2025-01-06 16:04:46.895755
557,56,55,2025-01-06 17:55:09.557512
558,62,100,2025-01-06 03:59:07.673551
559,20,85,2025-01-06 22:38:57.097848
560,81,94,2025-01-06 10:50:15.390853
561,99,72,2025-01-06 19:51:49.003352
562,65,17,2025-01-06 06:24:30.855624
563,72,7,2025-01-06 00:17:31.522231
564,47,54,2025-01-06 10:33:56.414718
565,71,43,2025-01-06 06:17:00.901346
566,81,2,2025-01-06 16:11:29.136696
567,39,41,2025-01-06 14:45:16.761748
568,73,91,2025-01-06 07:35:05.832139
569,58,6,2025-01-06 00:36:49.290921
570,14,2,2025-01-06 11:49:20.210280
571,1,31,2025-01-06 03:04:09.900037
572,48,47,2025-01-06 12:27:23.860554
573,95,2,2025-01-06 04:44:45.670175
574,57,27,2025-01-06 14:44:19.177611
575,18,11,2025-01-06 06:38:41.144326
576,2,86,2025-01-06 04:15:23.319844
577,49,62,2025-01-06 07:40:00.389850
578,18,95,2025-01-06 17:30:36.321465
579,23,71,2025-01-06 10:58:30.550056
580,49,1,2025-01-06 10:11:18.392207
581,66,79,2025-01-06 02:04:04.864718
582,47,63,2025-01-06 16:16:26.017939
583,21,80,2025-01-06 01:34:31.750744
584,53,78,2025-01-06 01:45:07.986346
585,16,22,2025-01-06 13:15:07.830977
586,53,32,2025-01-06 05:57:10.704297
587,38,21,2025-01-06 23:18:00.842383
588,51,25,2025-01-06 22:57:27.991634
589,64,22,2025-01-06 05:44:25.466462
590,76,26,2025-01-06 14:55:28.939932
591,30,3,2025-01-06 00:05:01.028796
592,65,19,2025-01-06 02:59:14.730825
593,51,74,2025-01-06 14:47:21.227810
594,32,61,2025-01-06 03:59:02.361863
595,27,25,2025-01-06 14:02:42.313055
596,72,3,2025-01-06 20:29:41.984999
597,60,97,2025-01-06 05:15:14.506165
598,6,86,2025-01-06 12:28:40.285705
599,13,89,2025-01-06 18:54:27.015143
600,41,58,2025-01-06 18:17:31.543656
