id,vending_machine_id,item_id,saled_at
2301,90,61,2025-01-24 14:44:57.708423
2302,49,35,2025-01-24 16:21:18.576782
2303,23,95,2025-01-24 08:50:02.812310
2304,5,6,2025-01-24 11:15:06.650362
2305,100,77,2025-01-24 10:46:36.836677
2306,35,63,2025-01-24 07:50:02.971052
2307,93,77,2025-01-24 15:49:00.057878
2308,25,49,2025-01-24 13:15:39.806124
2309,52,95,2025-01-24 20:03:53.090149
2310,61,87,2025-01-24 12:28:05.783645
2311,6,75,2025-01-24 09:57:31.734076
2312,85,47,2025-01-24 05:46:01.276720
2313,89,29,2025-01-24 06:24:44.279103
2314,60,14,2025-01-24 16:29:26.420039
2315,67,22,2025-01-24 00:15:26.103669
2316,67,37,2025-01-24 17:46:30.113694
2317,65,26,2025-01-24 23:18:58.361853
2318,100,89,2025-01-24 03:16:29.776042
2319,47,28,2025-01-24 09:30:29.792186
2320,42,44,2025-01-24 12:58:28.077977
2321,62,19,2025-01-24 17:05:51.691834
2322,16,74,2025-01-24 23:32:03.547676
2323,97,64,2025-01-24 20:45:03.694685
2324,65,80,2025-01-24 07:39:43.827203
2325,9,93,2025-01-24 11:30:24.793077
2326,56,10,2025-01-24 03:02:20.053948
2327,93,43,2025-01-24 13:03:44.572712
2328,54,91,2025-01-24 18:48:53.595959
2329,68,45,2025-01-24 01:10:08.912065
2330,8,69,2025-01-24 05:59:33.632699
2331,4,53,2025-01-24 05:58:03.665066
2332,84,35,2025-01-24 09:59:15.267077
2333,19,40,2025-01-24 23:04:42.527275
2334,89,17,2025-01-24 14:15:51.145311
2335,60,35,2025-01-24 22:36:39.715788
2336,17,74,2025-01-24 01:56:14.538066
2337,84,78,2025-01-24 23:05:46.189295
2338,9,5,2025-01-24 18:25:44.793499
2339,80,20,2025-01-24 17:23:05.712116
2340,33,73,2025-01-24 21:00:53.325535
2341,59,10,2025-01-24 16:07:12.248352
2342,36,13,2025-01-24 21:01:02.426990
2343,16,36,2025-01-24 21:39:20.865036
2344,84,43,2025-01-24 04:17:41.301105
2345,39,100,2025-01-24 22:36:25.705819
2346,60,6,2025-01-24 09:34:17.255100
2347,94,62,2025-01-24 22:49:39.399643
2348,82,11,2025-01-24 04:55:10.492028
2349,50,28,2025-01-24 16:42:10.195540
2350,99,3,2025-01-24 06:49:49.253304
2351,98,97,2025-01-24 08:38:13.138229
2352,80,32,2025-01-24 22:21:18.224372
2353,69,63,2025-01-24 00:31:34.289849
2354,26,91,2025-01-24 15:59:48.651333
2355,2,45,2025-01-24 23:19:26.371315
2356,47,38,2025-01-24 22:13:29.074208
2357,41,46,2025-01-24 10:55:18.910323
2358,23,38,2025-01-24 23:34:24.610993
2359,78,34,2025-01-24 08:06:46.460848
2360,26,18,2025-01-24 21:21:35.845605
2361,14,26,2025-01-24 18:24:57.637281
2362,95,54,2025-01-24 14:27:16.101560
2363,78,94,2025-01-24 07:08:01.373785
2364,55,72,2025-01-24 16:13:56.614712
2365,50,76,2025-01-24 13:10:03.903444
2366,5,43,2025-01-24 13:48:47.930815
2367,82,26,2025-01-24 04:20:31.675429
2368,38,77,2025-01-24 18:57:14.471146
2369,44,63,2025-01-24 08:27:46.889881
2370,83,96,2025-01-24 03:41:03.931776
2371,99,94,2025-01-24 00:52:55.912766
2372,21,36,2025-01-24 18:41:22.420078
2373,97,10,2025-01-24 14:00:18.132254
2374,79,1,2025-01-24 06:16:26.461868
2375,83,9,2025-01-24 05:27:17.080058
2376,7,63,2025-01-24 23:08:56.472624
2377,42,40,2025-01-24 04:16:11.457502
2378,44,39,2025-01-24 10:29:29.054742
2379,36,90,2025-01-24 05:06:41.024066
2380,12,90,2025-01-24 10:24:44.627906
2381,19,27,2025-01-24 18:22:13.536485
2382,65,58,2025-01-24 03:24:07.812881
2383,56,66,2025-01-24 10:59:21.447272
2384,34,87,2025-01-24 12:38:09.421968
2385,3,84,2025-01-24 17:38:14.811160
2386,85,11,2025-01-24 03:21:03.329229
2387,32,7,2025-01-24 11:24:22.330103
2388,24,20,2025-01-24 16:01:09.071262
2389,99,68,2025-01-24 08:42:57.282363
2390,68,93,2025-01-24 19:02:38.390848
2391,41,88,2025-01-24 14:05:22.803102
2392,60,39,2025-01-24 03:36:31.720955
2393,63,32,2025-01-24 10:42:45.085105
2394,58,26,2025-01-24 04:11:39.367317
2395,66,71,2025-01-24 18:44:59.790758
2396,54,38,2025-01-24 19:24:28.004071
2397,53,52,2025-01-24 08:04:35.395067
2398,76,95,2025-01-24 09:28:42.874263
2399,54,33,2025-01-24 05:16:50.332104
2400,43,37,2025-01-24 11:45:37.431136
