id,vending_machine_id,item_id,saled_at
2601,72,86,2025-01-27 00:44:03.062881
2602,48,58,2025-01-27 17:50:36.264187
2603,45,46,2025-01-27 12:31:31.683871
2604,39,30,2025-01-27 19:37:41.091582
2605,86,92,2025-01-27 02:31:31.049855
2606,1,42,2025-01-27 07:50:15.177896
2607,94,16,2025-01-27 03:07:40.429743
2608,82,32,2025-01-27 15:04:25.723308
2609,26,8,2025-01-27 18:34:05.169620
2610,17,5,2025-01-27 14:02:00.049028
2611,52,44,2025-01-27 09:42:32.774370
2612,18,53,2025-01-27 19:42:37.739322
2613,70,7,2025-01-27 16:29:44.458945
2614,90,67,2025-01-27 05:19:00.633594
2615,19,86,2025-01-27 19:28:24.697087
2616,13,31,2025-01-27 20:24:28.570846
2617,48,22,2025-01-27 19:33:05.135484
2618,34,47,2025-01-27 16:23:38.588041
2619,54,41,2025-01-27 19:43:26.487246
2620,90,13,2025-01-27 08:53:02.965669
2621,12,61,2025-01-27 07:40:54.600499
2622,75,18,2025-01-27 12:49:07.108511
2623,75,56,2025-01-27 23:21:06.919706
2624,15,96,2025-01-27 09:59:59.460021
2625,60,46,2025-01-27 22:03:12.899227
2626,43,81,2025-01-27 03:17:53.907537
2627,44,78,2025-01-27 20:30:28.653882
2628,43,73,2025-01-27 16:21:38.789686
2629,10,74,2025-01-27 23:44:24.840016
2630,45,48,2025-01-27 00:41:27.218736
2631,98,99,2025-01-27 08:19:35.432206
2632,54,63,2025-01-27 02:18:47.365145
2633,84,50,2025-01-27 18:59:50.623457
2634,60,8,2025-01-27 10:12:10.572007
2635,14,81,2025-01-27 14:39:48.856675
2636,54,96,2025-01-27 11:58:52.854590
2637,1,31,2025-01-27 09:25:41.470802
2638,75,7,2025-01-27 05:06:53.463743
2639,96,66,2025-01-27 18:57:36.584187
2640,100,10,2025-01-27 19:53:51.495104
2641,7,40,2025-01-27 17:42:50.886655
2642,27,74,2025-01-27 22:26:39.897860
2643,28,36,2025-01-27 14:05:10.349519
2644,90,100,2025-01-27 01:24:22.374426
2645,87,77,2025-01-27 17:07:52.522814
2646,44,48,2025-01-27 12:26:24.033902
2647,8,76,2025-01-27 00:21:32.777294
2648,21,85,2025-01-27 14:44:20.218847
2649,16,5,2025-01-27 18:17:25.097215
2650,43,96,2025-01-27 04:00:30.138712
2651,18,67,2025-01-27 16:23:36.376044
2652,24,50,2025-01-27 17:44:42.357420
2653,31,78,2025-01-27 10:02:34.125901
2654,96,68,2025-01-27 08:21:57.187300
2655,29,52,2025-01-27 08:36:56.444520
2656,30,71,2025-01-27 23:41:45.873254
2657,50,89,2025-01-27 18:53:53.298169
2658,8,2,2025-01-27 04:04:33.296378
2659,58,91,2025-01-27 17:44:32.400634
2660,40,65,2025-01-27 07:09:50.987026
2661,14,39,2025-01-27 17:01:38.115670
2662,46,11,2025-01-27 13:44:26.721776
2663,86,52,2025-01-27 00:12:05.423656
2664,96,29,2025-01-27 02:20:15.496835
2665,5,79,2025-01-27 16:57:42.375015
2666,51,6,2025-01-27 16:33:39.496157
2667,100,40,2025-01-27 19:08:33.537748
2668,75,70,2025-01-27 16:31:39.242915
2669,86,54,2025-01-27 09:48:16.735637
2670,52,78,2025-01-27 18:16:55.557570
2671,25,37,2025-01-27 08:35:55.486718
2672,63,95,2025-01-27 21:18:08.657475
2673,28,43,2025-01-27 01:19:13.901791
2674,48,65,2025-01-27 12:43:27.985051
2675,91,2,2025-01-27 12:21:51.804076
2676,79,74,2025-01-27 04:20:18.599050
2677,64,80,2025-01-27 03:46:26.215722
2678,41,43,2025-01-27 03:26:12.507275
2679,3,73,2025-01-27 13:59:53.841680
2680,35,15,2025-01-27 06:52:39.357619
2681,92,53,2025-01-27 18:24:47.167943
2682,32,25,2025-01-27 17:17:43.293421
2683,71,51,2025-01-27 18:27:31.654545
2684,35,36,2025-01-27 02:02:06.193555
2685,44,8,2025-01-27 05:17:45.797828
2686,42,18,2025-01-27 13:40:54.871880
2687,10,49,2025-01-27 12:24:07.375413
2688,23,60,2025-01-27 15:54:43.994778
2689,72,55,2025-01-27 21:44:57.277285
2690,68,50,2025-01-27 20:27:30.314590
2691,1,87,2025-01-27 11:26:05.282354
2692,63,21,2025-01-27 18:49:37.037972
2693,70,58,2025-01-27 11:22:20.833037
2694,21,8,2025-01-27 06:37:19.879108
2695,49,7,2025-01-27 07:39:16.282969
2696,71,62,2025-01-27 07:25:37.817049
2697,11,57,2025-01-27 17:56:15.074074
2698,66,41,2025-01-27 23:59:24.966143
2699,23,100,2025-01-27 06:47:25.857159
2700,78,2,2025-01-27 01:00:13.030495
