id,vending_machine_id,item_id,saled_at
901,92,6,2025-01-10 23:59:00.419261
902,91,15,2025-01-10 05:31:45.225154
903,55,32,2025-01-10 19:07:31.084676
904,16,21,2025-01-10 11:32:18.099605
905,21,86,2025-01-10 06:46:45.310193
906,95,37,2025-01-10 00:57:30.177344
907,2,90,2025-01-10 08:19:34.234706
908,55,23,2025-01-10 10:23:04.386762
909,89,52,2025-01-10 07:28:27.654865
910,57,59,2025-01-10 02:47:21.781774
911,57,1,2025-01-10 13:48:52.692173
912,11,3,2025-01-10 01:48:50.974060
913,4,11,2025-01-10 05:15:06.048835
914,29,90,2025-01-10 09:07:35.089035
915,58,95,2025-01-10 19:31:42.899555
916,43,28,2025-01-10 16:51:33.181670
917,13,5,2025-01-10 00:52:18.035624
918,45,60,2025-01-10 21:38:13.800174
919,5,86,2025-01-10 22:41:09.348142
920,39,84,2025-01-10 21:53:34.322915
921,59,83,2025-01-10 13:17:39.548240
922,21,31,2025-01-10 13:12:11.653963
923,30,62,2025-01-10 06:33:22.344090
924,51,58,2025-01-10 15:21:25.314342
925,82,35,2025-01-10 05:00:13.255469
926,75,55,2025-01-10 03:32:43.427827
927,2,75,2025-01-10 21:01:43.925915
928,35,64,2025-01-10 00:01:07.956911
929,67,99,2025-01-10 13:33:09.155446
930,79,29,2025-01-10 23:10:24.728431
931,88,78,2025-01-10 23:28:30.605417
932,73,99,2025-01-10 17:14:16.149153
933,42,57,2025-01-10 21:01:26.922494
934,51,97,2025-01-10 20:22:43.796420
935,78,1,2025-01-10 23:00:40.647212
936,23,72,2025-01-10 07:31:22.628931
937,90,60,2025-01-10 23:31:33.418368
938,46,57,2025-01-10 18:02:54.574022
939,59,16,2025-01-10 06:08:50.105162
940,53,41,2025-01-10 03:05:48.537506
941,36,35,2025-01-10 14:31:49.411665
942,6,73,2025-01-10 14:43:13.799460
943,87,91,2025-01-10 20:53:08.827307
944,52,43,2025-01-10 10:20:34.246406
945,19,58,2025-01-10 06:32:52.918202
946,59,10,2025-01-10 05:33:57.175911
947,35,82,2025-01-10 09:17:25.943050
948,15,37,2025-01-10 05:52:32.529250
949,91,76,2025-01-10 23:27:11.439213
950,53,15,2025-01-10 17:31:03.957914
951,3,52,2025-01-10 05:42:33.647763
952,98,98,2025-01-10 19:58:57.441651
953,22,69,2025-01-10 14:10:40.299488
954,76,31,2025-01-10 20:25:21.884122
955,82,69,2025-01-10 00:20:21.967759
956,18,62,2025-01-10 15:27:25.924544
957,21,24,2025-01-10 15:15:55.868243
958,2,44,2025-01-10 17:02:10.458795
959,86,86,2025-01-10 11:39:59.038456
960,13,67,2025-01-10 19:40:50.249167
961,46,78,2025-01-10 15:19:50.052938
962,47,45,2025-01-10 06:40:57.345461
963,37,24,2025-01-10 17:47:33.609982
964,74,36,2025-01-10 18:15:07.421820
965,66,29,2025-01-10 11:44:44.241685
966,37,1,2025-01-10 08:56:45.010519
967,49,23,2025-01-10 21:22:42.352897
968,89,68,2025-01-10 18:24:40.985075
969,19,5,2025-01-10 13:49:12.273536
970,71,10,2025-01-10 02:25:03.407794
971,64,77,2025-01-10 12:45:34.975567
972,52,37,2025-01-10 13:47:06.451709
973,29,77,2025-01-10 02:48:19.055418
974,81,10,2025-01-10 07:01:15.255989
975,26,69,2025-01-10 19:34:22.976346
976,79,12,2025-01-10 11:45:30.676244
977,74,52,2025-01-10 10:19:56.406766
978,20,85,2025-01-10 14:42:26.227892
979,97,28,2025-01-10 01:31:32.723806
980,1,92,2025-01-10 02:31:27.629394
981,94,78,2025-01-10 15:35:51.405634
982,98,69,2025-01-10 15:58:56.235583
983,68,94,2025-01-10 16:39:30.185013
984,5,83,2025-01-10 01:55:52.955133
985,99,15,2025-01-10 04:54:30.057930
986,33,53,2025-01-10 17:22:43.700113
987,46,79,2025-01-10 16:46:07.592284
988,78,47,2025-01-10 15:23:58.165462
989,76,8,2025-01-10 11:16:23.987894
990,82,28,2025-01-10 14:40:21.416665
991,10,68,2025-01-10 16:54:37.010348
992,15,65,2025-01-10 14:28:36.394083
993,92,93,2025-01-10 03:27:02.349399
994,59,72,2025-01-10 13:04:32.386185
995,63,98,2025-01-10 13:54:41.876427
996,27,36,2025-01-10 03:40:16.292914
997,90,49,2025-01-10 16:42:45.654980
998,65,49,2025-01-10 11:41:04.643358
999,7,21,2025-01-10 20:26:08.613144
1000,76,28,2025-01-10 12:08:03.723539
